t0_feature_0,t0_feature_1,t0_feature_2,t0_feature_3,t0_feature_4,t0_feature_5,t0_feature_6,t0_feature_7,t0_feature_8,t0_feature_9,t0_feature_10,t0_feature_11,t0_feature_12,t0_feature_13,t0_feature_14,t0_feature_15,t0_feature_16,t0_feature_17,t0_feature_18,t0_feature_19,t0_feature_20,t0_feature_21,t0_feature_22,t0_feature_23,t0_feature_24,t0_feature_25,t0_feature_26,t1_feature_0,t1_feature_1,t1_feature_2,t1_feature_3,t1_feature_4,t1_feature_5,t1_feature_6,t1_feature_7,t1_feature_8,t1_feature_9,t1_feature_10,t1_feature_11,t1_feature_12,t1_feature_13,t1_feature_14,t1_feature_15,t1_feature_16,t1_feature_17,t1_feature_18,t1_feature_19,t1_feature_20,t1_feature_21,t1_feature_22,t1_feature_23,t1_feature_24,t1_feature_25,t1_feature_26,t2_feature_0,t2_feature_1,t2_feature_2,t2_feature_3,t2_feature_4,t2_feature_5,t2_feature_6,t2_feature_7,t2_feature_8,t2_feature_9,t2_feature_10,t2_feature_11,t2_feature_12,t2_feature_13,t2_feature_14,t2_feature_15,t2_feature_16,t2_feature_17,t2_feature_18,t2_feature_19,t2_feature_20,t2_feature_21,t2_feature_22,t2_feature_23,t2_feature_24,t2_feature_25,t2_feature_26,t3_feature_0,t3_feature_1,t3_feature_2,t3_feature_3,t3_feature_4,t3_feature_5,t3_feature_6,t3_feature_7,t3_feature_8,t3_feature_9,t3_feature_10,t3_feature_11,t3_feature_12,t3_feature_13,t3_feature_14,t3_feature_15,t3_feature_16,t3_feature_17,t3_feature_18,t3_feature_19,t3_feature_20,t3_feature_21,t3_feature_22,t3_feature_23,t3_feature_24,t3_feature_25,t3_feature_26,t4_feature_0,t4_feature_1,t4_feature_2,t4_feature_3,t4_feature_4,t4_feature_5,t4_feature_6,t4_feature_7,t4_feature_8,t4_feature_9,t4_feature_10,t4_feature_11,t4_feature_12,t4_feature_13,t4_feature_14,t4_feature_15,t4_feature_16,t4_feature_17,t4_feature_18,t4_feature_19,t4_feature_20,t4_feature_21,t4_feature_22,t4_feature_23,t4_feature_24,t4_feature_25,t4_feature_26,t5_feature_0,t5_feature_1,t5_feature_2,t5_feature_3,t5_feature_4,t5_feature_5,t5_feature_6,t5_feature_7,t5_feature_8,t5_feature_9,t5_feature_10,t5_feature_11,t5_feature_12,t5_feature_13,t5_feature_14,t5_feature_15,t5_feature_16,t5_feature_17,t5_feature_18,t5_feature_19,t5_feature_20,t5_feature_21,t5_feature_22,t5_feature_23,t5_feature_24,t5_feature_25,t5_feature_26,t6_feature_0,t6_feature_1,t6_feature_2,t6_feature_3,t6_feature_4,t6_feature_5,t6_feature_6,t6_feature_7,t6_feature_8,t6_feature_9,t6_feature_10,t6_feature_11,t6_feature_12,t6_feature_13,t6_feature_14,t6_feature_15,t6_feature_16,t6_feature_17,t6_feature_18,t6_feature_19,t6_feature_20,t6_feature_21,t6_feature_22,t6_feature_23,t6_feature_24,t6_feature_25,t6_feature_26,t7_feature_0,t7_feature_1,t7_feature_2,t7_feature_3,t7_feature_4,t7_feature_5,t7_feature_6,t7_feature_7,t7_feature_8,t7_feature_9,t7_feature_10,t7_feature_11,t7_feature_12,t7_feature_13,t7_feature_14,t7_feature_15,t7_feature_16,t7_feature_17,t7_feature_18,t7_feature_19,t7_feature_20,t7_feature_21,t7_feature_22,t7_feature_23,t7_feature_24,t7_feature_25,t7_feature_26,target_GDP,sample_id,time_length,n_features
-6.363333,5.9333334,59.314655,-149.15324,-14.9533415,-9.440161,-8.777693,-114.64288,-82.96108,-69.0701,-13.050146,-3.0011685,0.8216942,-13.050148,-14.233334,10.934433,10.734867,1.7327666,4.05,4.6833334,16873886.0,0.33395725,2.5240145,7.0,0.0,2015.0,3.0,-5.34,5.9,33.359943,22.824102,9.013168,-4.537077,-6.1316366,-84.66611,-69.56633,111.298874,5.4996333,-4.0205293,-7.1661096,5.4994717,-11.886666,5.065754,11.098534,1.451,4.05,4.35,25128212.0,0.48060372,3.4989157,6.9,0.0,2015.0,4.0,-11.893333,5.8575535,-14.984891,-55.582558,-39.459995,-12.175399,-8.32372,-162.82729,-24.128252,413.435,22.61437,-1.2680657,-8.479029,22.61437,-13.943334,-0.16702811,10.35,2.133797,4.04,4.35,20778134.0,0.47480282,3.1886177,6.9,0.0,2016.0,1.0,-6.3333335,6.0666666,-33.66983,-62.816956,-12.576254,-6.6001782,-5.9125705,-128.70059,-62.54208,667.5102,38.787193,-0.32926178,-11.2579775,38.787193,-6.923333,-3.741084,10.233334,2.0821223,4.05,4.35,15479207.0,0.34497735,2.466071,6.8,0.0,2016.0,2.0,-6.8966665,6.133333,-6.9772053,85.294586,7.854134,-0.70247036,-1.6610323,-1123.0828,-55.58011,189.0787,29.03214,5.1326075,-2.7087047,29.033115,-4.1566668,-7.0279098,10.5,1.6750374,4.04,4.35,17891152.0,0.37852502,3.5674229,6.8,0.0,2016.0,3.0,-5.2733335,6.1,-6.7747126,-253.44827,-82.36862,-6.1277204,4.2916455,-116.02708,-31.032272,42.848602,16.835852,5.715119,1.5393066,16.835852,2.4866667,-6.444763,10.566667,2.1415834,4.02,4.35,25858446.0,0.50249416,3.2024336,6.9,0.0,2016.0,4.0,6.5466666,6.953277,20.878859,-447.3573,-54.03859,12.433651,18.63032,-13.171066,-57.14255,-29.998814,5.1000013,5.4195786,5.548853,5.100001,25.296667,-5.0724545,10.2,1.4163517,3.97,4.35,32122132.0,0.58719695,3.0725896,7.0,0.0,2017.0,1.0,8.176666,6.866667,16.200603,-66.88404,-8.962866,11.438683,13.619832,141.46822,8.834617,-53.186863,-2.0805974,5.8518877,9.317972,-2.0805998,14.106667,-4.141071,10.8,1.4,3.95,4.35,24424964.0,0.44633135,2.445849,7.0,0.0,2017.0,2.0,6.9,10,8,27
-5.34,5.9,33.359943,22.824102,9.013168,-4.537077,-6.1316366,-84.66611,-69.56633,111.298874,5.4996333,-4.0205293,-7.1661096,5.4994717,-11.886666,5.065754,11.098534,1.451,4.05,4.35,25128212.0,0.48060372,3.4989157,6.9,0.0,2015.0,4.0,-11.893333,5.8575535,-14.984891,-55.582558,-39.459995,-12.175399,-8.32372,-162.82729,-24.128252,413.435,22.61437,-1.2680657,-8.479029,22.61437,-13.943334,-0.16702811,10.35,2.133797,4.04,4.35,20778134.0,0.47480282,3.1886177,6.9,0.0,2016.0,1.0,-6.3333335,6.0666666,-33.66983,-62.816956,-12.576254,-6.6001782,-5.9125705,-128.70059,-62.54208,667.5102,38.787193,-0.32926178,-11.2579775,38.787193,-6.923333,-3.741084,10.233334,2.0821223,4.05,4.35,15479207.0,0.34497735,2.466071,6.8,0.0,2016.0,2.0,-6.8966665,6.133333,-6.9772053,85.294586,7.854134,-0.70247036,-1.6610323,-1123.0828,-55.58011,189.0787,29.03214,5.1326075,-2.7087047,29.033115,-4.1566668,-7.0279098,10.5,1.6750374,4.04,4.35,17891152.0,0.37852502,3.5674229,6.8,0.0,2016.0,3.0,-5.2733335,6.1,-6.7747126,-253.44827,-82.36862,-6.1277204,4.2916455,-116.02708,-31.032272,42.848602,16.835852,5.715119,1.5393066,16.835852,2.4866667,-6.444763,10.566667,2.1415834,4.02,4.35,25858446.0,0.50249416,3.2024336,6.9,0.0,2016.0,4.0,6.5466666,6.953277,20.878859,-447.3573,-54.03859,12.433651,18.63032,-13.171066,-57.14255,-29.998814,5.1000013,5.4195786,5.548853,5.100001,25.296667,-5.0724545,10.2,1.4163517,3.97,4.35,32122132.0,0.58719695,3.0725896,7.0,0.0,2017.0,1.0,8.176666,6.866667,16.200603,-66.88404,-8.962866,11.438683,13.619832,141.46822,8.834617,-53.186863,-2.0805974,5.8518877,9.317972,-2.0805998,14.106667,-4.141071,10.8,1.4,3.95,4.35,24424964.0,0.44633135,2.445849,7.0,0.0,2017.0,2.0,6.3766665,6.3333335,22.584414,438.45633,-40.077183,7.042597,12.831991,108.293434,168.03955,-74.6459,-6.1717114,5.134003,10.053652,-6.172421,14.816667,-0.80621386,10.266666,1.6,3.95,4.35,30050548.0,0.54879403,2.5614595,6.9,0.0,2017.0,3.0,6.8,11,8,27
-11.893333,5.8575535,-14.984891,-55.582558,-39.459995,-12.175399,-8.32372,-162.82729,-24.128252,413.435,22.61437,-1.2680657,-8.479029,22.61437,-13.943334,-0.16702811,10.35,2.133797,4.04,4.35,20778134.0,0.47480282,3.1886177,6.9,0.0,2016.0,1.0,-6.3333335,6.0666666,-33.66983,-62.816956,-12.576254,-6.6001782,-5.9125705,-128.70059,-62.54208,667.5102,38.787193,-0.32926178,-11.2579775,38.787193,-6.923333,-3.741084,10.233334,2.0821223,4.05,4.35,15479207.0,0.34497735,2.466071,6.8,0.0,2016.0,2.0,-6.8966665,6.133333,-6.9772053,85.294586,7.854134,-0.70247036,-1.6610323,-1123.0828,-55.58011,189.0787,29.03214,5.1326075,-2.7087047,29.033115,-4.1566668,-7.0279098,10.5,1.6750374,4.04,4.35,17891152.0,0.37852502,3.5674229,6.8,0.0,2016.0,3.0,-5.2733335,6.1,-6.7747126,-253.44827,-82.36862,-6.1277204,4.2916455,-116.02708,-31.032272,42.848602,16.835852,5.715119,1.5393066,16.835852,2.4866667,-6.444763,10.566667,2.1415834,4.02,4.35,25858446.0,0.50249416,3.2024336,6.9,0.0,2016.0,4.0,6.5466666,6.953277,20.878859,-447.3573,-54.03859,12.433651,18.63032,-13.171066,-57.14255,-29.998814,5.1000013,5.4195786,5.548853,5.100001,25.296667,-5.0724545,10.2,1.4163517,3.97,4.35,32122132.0,0.58719695,3.0725896,7.0,0.0,2017.0,1.0,8.176666,6.866667,16.200603,-66.88404,-8.962866,11.438683,13.619832,141.46822,8.834617,-53.186863,-2.0805974,5.8518877,9.317972,-2.0805998,14.106667,-4.141071,10.8,1.4,3.95,4.35,24424964.0,0.44633135,2.445849,7.0,0.0,2017.0,2.0,6.3766665,6.3333335,22.584414,438.45633,-40.077183,7.042597,12.831991,108.293434,168.03955,-74.6459,-6.1717114,5.134003,10.053652,-6.172421,14.816667,-0.80621386,10.266666,1.6,3.95,4.35,30050548.0,0.54879403,2.5614595,6.9,0.0,2017.0,3.0,9.5,6.1666665,21.221039,68.72488,381.051,16.718384,8.300786,190.26372,-54.495487,-67.73634,4.047602,9.312812,11.587727,4.0476036,13.366667,-0.10117535,9.866667,1.8,3.9,4.35,36312508.0,0.66284585,2.9229994,6.8,0.0,2017.0,4.0,6.9,12,8,27
-6.3333335,6.0666666,-33.66983,-62.816956,-12.576254,-6.6001782,-5.9125705,-128.70059,-62.54208,667.5102,38.787193,-0.32926178,-11.2579775,38.787193,-6.923333,-3.741084,10.233334,2.0821223,4.05,4.35,15479207.0,0.34497735,2.466071,6.8,0.0,2016.0,2.0,-6.8966665,6.133333,-6.9772053,85.294586,7.854134,-0.70247036,-1.6610323,-1123.0828,-55.58011,189.0787,29.03214,5.1326075,-2.7087047,29.033115,-4.1566668,-7.0279098,10.5,1.6750374,4.04,4.35,17891152.0,0.37852502,3.5674229,6.8,0.0,2016.0,3.0,-5.2733335,6.1,-6.7747126,-253.44827,-82.36862,-6.1277204,4.2916455,-116.02708,-31.032272,42.848602,16.835852,5.715119,1.5393066,16.835852,2.4866667,-6.444763,10.566667,2.1415834,4.02,4.35,25858446.0,0.50249416,3.2024336,6.9,0.0,2016.0,4.0,6.5466666,6.953277,20.878859,-447.3573,-54.03859,12.433651,18.63032,-13.171066,-57.14255,-29.998814,5.1000013,5.4195786,5.548853,5.100001,25.296667,-5.0724545,10.2,1.4163517,3.97,4.35,32122132.0,0.58719695,3.0725896,7.0,0.0,2017.0,1.0,8.176666,6.866667,16.200603,-66.88404,-8.962866,11.438683,13.619832,141.46822,8.834617,-53.186863,-2.0805974,5.8518877,9.317972,-2.0805998,14.106667,-4.141071,10.8,1.4,3.95,4.35,24424964.0,0.44633135,2.445849,7.0,0.0,2017.0,2.0,6.3766665,6.3333335,22.584414,438.45633,-40.077183,7.042597,12.831991,108.293434,168.03955,-74.6459,-6.1717114,5.134003,10.053652,-6.172421,14.816667,-0.80621386,10.266666,1.6,3.95,4.35,30050548.0,0.54879403,2.5614595,6.9,0.0,2017.0,3.0,9.5,6.1666665,21.221039,68.72488,381.051,16.718384,8.300786,190.26372,-54.495487,-67.73634,4.047602,9.312812,11.587727,4.0476036,13.366667,-0.10117535,9.866667,1.8,3.9,4.35,36312508.0,0.66284585,2.9229994,6.8,0.0,2017.0,4.0,17.056667,6.438206,22.374447,-304.81708,-290.149,9.294873,20.109985,-5.094146,-39.727432,-11.753897,-2.7066395,10.306182,15.547687,-2.7066374,19.68,1.6097189,9.9,2.1666667,3.89,4.35,34402700.0,0.62856907,3.0501378,6.9,0.0,2018.0,1.0,6.9,13,8,27
-6.8966665,6.133333,-6.9772053,85.294586,7.854134,-0.70247036,-1.6610323,-1123.0828,-55.58011,189.0787,29.03214,5.1326075,-2.7087047,29.033115,-4.1566668,-7.0279098,10.5,1.6750374,4.04,4.35,17891152.0,0.37852502,3.5674229,6.8,0.0,2016.0,3.0,-5.2733335,6.1,-6.7747126,-253.44827,-82.36862,-6.1277204,4.2916455,-116.02708,-31.032272,42.848602,16.835852,5.715119,1.5393066,16.835852,2.4866667,-6.444763,10.566667,2.1415834,4.02,4.35,25858446.0,0.50249416,3.2024336,6.9,0.0,2016.0,4.0,6.5466666,6.953277,20.878859,-447.3573,-54.03859,12.433651,18.63032,-13.171066,-57.14255,-29.998814,5.1000013,5.4195786,5.548853,5.100001,25.296667,-5.0724545,10.2,1.4163517,3.97,4.35,32122132.0,0.58719695,3.0725896,7.0,0.0,2017.0,1.0,8.176666,6.866667,16.200603,-66.88404,-8.962866,11.438683,13.619832,141.46822,8.834617,-53.186863,-2.0805974,5.8518877,9.317972,-2.0805998,14.106667,-4.141071,10.8,1.4,3.95,4.35,24424964.0,0.44633135,2.445849,7.0,0.0,2017.0,2.0,6.3766665,6.3333335,22.584414,438.45633,-40.077183,7.042597,12.831991,108.293434,168.03955,-74.6459,-6.1717114,5.134003,10.053652,-6.172421,14.816667,-0.80621386,10.266666,1.6,3.95,4.35,30050548.0,0.54879403,2.5614595,6.9,0.0,2017.0,3.0,9.5,6.1666665,21.221039,68.72488,381.051,16.718384,8.300786,190.26372,-54.495487,-67.73634,4.047602,9.312812,11.587727,4.0476036,13.366667,-0.10117535,9.866667,1.8,3.9,4.35,36312508.0,0.66284585,2.9229994,6.8,0.0,2017.0,4.0,17.056667,6.438206,22.374447,-304.81708,-290.149,9.294873,20.109985,-5.094146,-39.727432,-11.753897,-2.7066395,10.306182,15.547687,-2.7066374,19.68,1.6097189,9.9,2.1666667,3.89,4.35,34402700.0,0.62856907,3.0501378,6.9,0.0,2018.0,1.0,11.503333,6.6,9.957227,-705.26825,-104.91088,9.063971,18.827251,-497.97025,-36.559372,132.09995,5.222862,7.854274,8.884174,5.2228646,20.736666,4.9894314,8.966666,1.8333334,3.83,4.35,24638186.0,0.24218269,1.834451,6.9,0.0,2018.0,2.0,6.7,14,8,27
-5.2733335,6.1,-6.7747126,-253.44827,-82.36862,-6.1277204,4.2916455,-116.02708,-31.032272,42.848602,16.835852,5.715119,1.5393066,16.835852,2.4866667,-6.444763,10.566667,2.1415834,4.02,4.35,25858446.0,0.50249416,3.2024336,6.9,0.0,2016.0,4.0,6.5466666,6.953277,20.878859,-447.3573,-54.03859,12.433651,18.63032,-13.171066,-57.14255,-29.998814,5.1000013,5.4195786,5.548853,5.100001,25.296667,-5.0724545,10.2,1.4163517,3.97,4.35,32122132.0,0.58719695,3.0725896,7.0,0.0,2017.0,1.0,8.176666,6.866667,16.200603,-66.88404,-8.962866,11.438683,13.619832,141.46822,8.834617,-53.186863,-2.0805974,5.8518877,9.317972,-2.0805998,14.106667,-4.141071,10.8,1.4,3.95,4.35,24424964.0,0.44633135,2.445849,7.0,0.0,2017.0,2.0,6.3766665,6.3333335,22.584414,438.45633,-40.077183,7.042597,12.831991,108.293434,168.03955,-74.6459,-6.1717114,5.134003,10.053652,-6.172421,14.816667,-0.80621386,10.266666,1.6,3.95,4.35,30050548.0,0.54879403,2.5614595,6.9,0.0,2017.0,3.0,9.5,6.1666665,21.221039,68.72488,381.051,16.718384,8.300786,190.26372,-54.495487,-67.73634,4.047602,9.312812,11.587727,4.0476036,13.366667,-0.10117535,9.866667,1.8,3.9,4.35,36312508.0,0.66284585,2.9229994,6.8,0.0,2017.0,4.0,17.056667,6.438206,22.374447,-304.81708,-290.149,9.294873,20.109985,-5.094146,-39.727432,-11.753897,-2.7066395,10.306182,15.547687,-2.7066374,19.68,1.6097189,9.9,2.1666667,3.89,4.35,34402700.0,0.62856907,3.0501378,6.9,0.0,2018.0,1.0,11.503333,6.6,9.957227,-705.26825,-104.91088,9.063971,18.827251,-497.97025,-36.559372,132.09995,5.222862,7.854274,8.884174,5.2228646,20.736666,4.9894314,8.966666,1.8333334,3.83,4.35,24638186.0,0.24218269,1.834451,6.9,0.0,2018.0,2.0,11.673333,5.9666667,-10.03682,-276.25192,-59.27171,10.80019,15.3724785,-1165.013,-48.63722,272.06897,11.622885,6.609442,4.749622,11.622887,20.663334,0.18812233,9.0,2.3,3.82,4.35,26841518.0,0.49064663,2.8869064,6.7,0.0,2018.0,3.0,6.5,15,8,27
6.5466666,6.953277,20.878859,-447.3573,-54.03859,12.433651,18.63032,-13.171066,-57.14255,-29.998814,5.1000013,5.4195786,5.548853,5.100001,25.296667,-5.0724545,10.2,1.4163517,3.97,4.35,32122132.0,0.58719695,3.0725896,7.0,0.0,2017.0,1.0,8.176666,6.866667,16.200603,-66.88404,-8.962866,11.438683,13.619832,141.46822,8.834617,-53.186863,-2.0805974,5.8518877,9.317972,-2.0805998,14.106667,-4.141071,10.8,1.4,3.95,4.35,24424964.0,0.44633135,2.445849,7.0,0.0,2017.0,2.0,6.3766665,6.3333335,22.584414,438.45633,-40.077183,7.042597,12.831991,108.293434,168.03955,-74.6459,-6.1717114,5.134003,10.053652,-6.172421,14.816667,-0.80621386,10.266666,1.6,3.95,4.35,30050548.0,0.54879403,2.5614595,6.9,0.0,2017.0,3.0,9.5,6.1666665,21.221039,68.72488,381.051,16.718384,8.300786,190.26372,-54.495487,-67.73634,4.047602,9.312812,11.587727,4.0476036,13.366667,-0.10117535,9.866667,1.8,3.9,4.35,36312508.0,0.66284585,2.9229994,6.8,0.0,2017.0,4.0,17.056667,6.438206,22.374447,-304.81708,-290.149,9.294873,20.109985,-5.094146,-39.727432,-11.753897,-2.7066395,10.306182,15.547687,-2.7066374,19.68,1.6097189,9.9,2.1666667,3.89,4.35,34402700.0,0.62856907,3.0501378,6.9,0.0,2018.0,1.0,11.503333,6.6,9.957227,-705.26825,-104.91088,9.063971,18.827251,-497.97025,-36.559372,132.09995,5.222862,7.854274,8.884174,5.2228646,20.736666,4.9894314,8.966666,1.8333334,3.83,4.35,24638186.0,0.24218269,1.834451,6.9,0.0,2018.0,2.0,11.673333,5.9666667,-10.03682,-276.25192,-59.27171,10.80019,15.3724785,-1165.013,-48.63722,272.06897,11.622885,6.609442,4.749622,11.622887,20.663334,0.18812233,9.0,2.3,3.82,4.35,26841518.0,0.49064663,2.8869064,6.7,0.0,2018.0,3.0,4.5333333,5.6666665,-21.043972,23.692078,-30.837957,0.8490737,4.1009283,-3272.4368,485.6112,1510.9797,2.0468485,3.3541038,3.8807585,2.0468476,5.1833334,-1.359175,8.286938,2.2,3.8,4.35,35761540.0,0.6536529,3.3376353,6.5,0.0,2018.0,4.0,6.3,16,8,27
8.176666,6.866667,16.200603,-66.88404,-8.962866,11.438683,13.619832,141.46822,8.834617,-53.186863,-2.0805974,5.8518877,9.317972,-2.0805998,14.106667,-4.141071,10.8,1.4,3.95,4.35,24424964.0,0.44633135,2.445849,7.0,0.0,2017.0,2.0,6.3766665,6.3333335,22.584414,438.45633,-40.077183,7.042597,12.831991,108.293434,168.03955,-74.6459,-6.1717114,5.134003,10.053652,-6.172421,14.816667,-0.80621386,10.266666,1.6,3.95,4.35,30050548.0,0.54879403,2.5614595,6.9,0.0,2017.0,3.0,9.5,6.1666665,21.221039,68.72488,381.051,16.718384,8.300786,190.26372,-54.495487,-67.73634,4.047602,9.312812,11.587727,4.0476036,13.366667,-0.10117535,9.866667,1.8,3.9,4.35,36312508.0,0.66284585,2.9229994,6.8,0.0,2017.0,4.0,17.056667,6.438206,22.374447,-304.81708,-290.149,9.294873,20.109985,-5.094146,-39.727432,-11.753897,-2.7066395,10.306182,15.547687,-2.7066374,19.68,1.6097189,9.9,2.1666667,3.89,4.35,34402700.0,0.62856907,3.0501378,6.9,0.0,2018.0,1.0,11.503333,6.6,9.957227,-705.26825,-104.91088,9.063971,18.827251,-497.97025,-36.559372,132.09995,5.222862,7.854274,8.884174,5.2228646,20.736666,4.9894314,8.966666,1.8333334,3.83,4.35,24638186.0,0.24218269,1.834451,6.9,0.0,2018.0,2.0,11.673333,5.9666667,-10.03682,-276.25192,-59.27171,10.80019,15.3724785,-1165.013,-48.63722,272.06897,11.622885,6.609442,4.749622,11.622887,20.663334,0.18812233,9.0,2.3,3.82,4.35,26841518.0,0.49064663,2.8869064,6.7,0.0,2018.0,3.0,4.5333333,5.6666665,-21.043972,23.692078,-30.837957,0.8490737,4.1009283,-3272.4368,485.6112,1510.9797,2.0468485,3.3541038,3.8807585,2.0468476,5.1833334,-1.359175,8.286938,2.2,3.8,4.35,35761540.0,0.6536529,3.3376353,6.5,0.0,2018.0,4.0,0.87666667,6.21949,-12.453424,72.2453,156.06259,1.588585,-7.4256268,80.26605,101.14651,-33.690952,4.00757,3.1602588,2.8729093,4.007493,-4.0933332,-0.9053741,8.45,1.8333334,3.67,4.35,33987060.0,0.6236327,3.204869,6.3,0.0,2019.0,1.0,6.0,17,8,27
6.3766665,6.3333335,22.584414,438.45633,-40.077183,7.042597,12.831991,108.293434,168.03955,-74.6459,-6.1717114,5.134003,10.053652,-6.172421,14.816667,-0.80621386,10.266666,1.6,3.95,4.35,30050548.0,0.54879403,2.5614595,6.9,0.0,2017.0,3.0,9.5,6.1666665,21.221039,68.72488,381.051,16.718384,8.300786,190.26372,-54.495487,-67.73634,4.047602,9.312812,11.587727,4.0476036,13.366667,-0.10117535,9.866667,1.8,3.9,4.35,36312508.0,0.66284585,2.9229994,6.8,0.0,2017.0,4.0,17.056667,6.438206,22.374447,-304.81708,-290.149,9.294873,20.109985,-5.094146,-39.727432,-11.753897,-2.7066395,10.306182,15.547687,-2.7066374,19.68,1.6097189,9.9,2.1666667,3.89,4.35,34402700.0,0.62856907,3.0501378,6.9,0.0,2018.0,1.0,11.503333,6.6,9.957227,-705.26825,-104.91088,9.063971,18.827251,-497.97025,-36.559372,132.09995,5.222862,7.854274,8.884174,5.2228646,20.736666,4.9894314,8.966666,1.8333334,3.83,4.35,24638186.0,0.24218269,1.834451,6.9,0.0,2018.0,2.0,11.673333,5.9666667,-10.03682,-276.25192,-59.27171,10.80019,15.3724785,-1165.013,-48.63722,272.06897,11.622885,6.609442,4.749622,11.622887,20.663334,0.18812233,9.0,2.3,3.82,4.35,26841518.0,0.49064663,2.8869064,6.7,0.0,2018.0,3.0,4.5333333,5.6666665,-21.043972,23.692078,-30.837957,0.8490737,4.1009283,-3272.4368,485.6112,1510.9797,2.0468485,3.3541038,3.8807585,2.0468476,5.1833334,-1.359175,8.286938,2.2,3.8,4.35,35761540.0,0.6536529,3.3376353,6.5,0.0,2018.0,4.0,0.87666667,6.21949,-12.453424,72.2453,156.06259,1.588585,-7.4256268,80.26605,101.14651,-33.690952,4.00757,3.1602588,2.8729093,4.007493,-4.0933332,-0.9053741,8.45,1.8333334,3.67,4.35,33987060.0,0.6236327,3.204869,6.3,0.0,2019.0,1.0,-1.01,5.5666666,0.5951073,109.257324,849.87354,-2.0087512,-5.0103784,-15.591951,-0.7319418,9.499146,0.32203105,4.212162,5.6835127,0.32203355,-3.49,-2.8480499,8.533334,2.6333334,3.61,4.35,26693248.0,0.48873827,2.9302206,6.0,0.0,2019.0,2.0,5.9,18,8,27
9.5,6.1666665,21.221039,68.72488,381.051,16.718384,8.300786,190.26372,-54.495487,-67.73634,4.047602,9.312812,11.587727,4.0476036,13.366667,-0.10117535,9.866667,1.8,3.9,4.35,36312508.0,0.66284585,2.9229994,6.8,0.0,2017.0,4.0,17.056667,6.438206,22.374447,-304.81708,-290.149,9.294873,20.109985,-5.094146,-39.727432,-11.753897,-2.7066395,10.306182,15.547687,-2.7066374,19.68,1.6097189,9.9,2.1666667,3.89,4.35,34402700.0,0.62856907,3.0501378,6.9,0.0,2018.0,1.0,11.503333,6.6,9.957227,-705.26825,-104.91088,9.063971,18.827251,-497.97025,-36.559372,132.09995,5.222862,7.854274,8.884174,5.2228646,20.736666,4.9894314,8.966666,1.8333334,3.83,4.35,24638186.0,0.24218269,1.834451,6.9,0.0,2018.0,2.0,11.673333,5.9666667,-10.03682,-276.25192,-59.27171,10.80019,15.3724785,-1165.013,-48.63722,272.06897,11.622885,6.609442,4.749622,11.622887,20.663334,0.18812233,9.0,2.3,3.82,4.35,26841518.0,0.49064663,2.8869064,6.7,0.0,2018.0,3.0,4.5333333,5.6666665,-21.043972,23.692078,-30.837957,0.8490737,4.1009283,-3272.4368,485.6112,1510.9797,2.0468485,3.3541038,3.8807585,2.0468476,5.1833334,-1.359175,8.286938,2.2,3.8,4.35,35761540.0,0.6536529,3.3376353,6.5,0.0,2018.0,4.0,0.87666667,6.21949,-12.453424,72.2453,156.06259,1.588585,-7.4256268,80.26605,101.14651,-33.690952,4.00757,3.1602588,2.8729093,4.007493,-4.0933332,-0.9053741,8.45,1.8333334,3.67,4.35,33987060.0,0.6236327,3.204869,6.3,0.0,2019.0,1.0,-1.01,5.5666666,0.5951073,109.257324,849.87354,-2.0087512,-5.0103784,-15.591951,-0.7319418,9.499146,0.32203105,4.212162,5.6835127,0.32203355,-3.49,-2.8480499,8.533334,2.6333334,3.61,4.35,26693248.0,0.48873827,2.9302206,6.0,0.0,2019.0,2.0,-0.23666666,5.0,6.2625866,138.12762,74.31169,-2.3572345,-4.1232853,-40.1656,-0.36604372,32.962982,2.312345,3.5956779,4.1029906,2.312343,-6.2,-1.382409,7.633333,2.8666666,3.61,4.266667,29733088.0,0.54414564,3.432943,5.9,0.0,2019.0,3.0,5.8,19,8,27
